time,Open
2024-09-12 11:57:00,222.0399932861328
2024-09-12 11:58:00,221.97470092773438
2024-09-12 11:59:00,221.97999572753906
2024-09-12 12:00:00,221.97999572753906
2024-09-12 12:01:00,222.0
2024-09-12 12:02:00,221.92999267578125
2024-09-12 12:03:00,222.02999877929688
2024-09-12 12:04:00,222.0800018310547
2024-09-12 12:05:00,222.10000610351562
2024-09-12 12:06:00,222.08999633789062
2024-09-12 12:07:00,222.1999053955078
2024-09-12 12:08:00,221.93499755859375
2024-09-12 12:09:00,221.9398956298828
2024-09-12 12:10:00,222.00450134277344
2024-09-12 12:11:00,222.02999877929688
2024-09-12 12:12:00,222.05999755859375
2024-09-12 12:13:00,222.02000427246094
2024-09-12 12:14:00,221.97000122070312
2024-09-12 12:15:00,221.97999572753906
2024-09-12 12:16:00,221.9199981689453
2024-09-12 12:17:00,221.75999450683594
2024-09-12 12:18:00,221.75
2024-09-12 12:19:00,221.6999969482422
2024-09-12 12:20:00,221.7449951171875
2024-09-12 12:21:00,221.72000122070312
2024-09-12 12:22:00,221.72999572753906
2024-09-12 12:23:00,221.75
2024-09-12 12:24:00,221.7550048828125
2024-09-12 12:25:00,221.80499267578125
2024-09-12 12:26:00,221.91000366210938
2024-09-12 12:27:00,221.9499969482422
2024-09-12 12:28:00,221.8249969482422
2024-09-12 12:29:00,221.92999267578125
2024-09-12 12:30:00,221.9499969482422
2024-09-12 12:31:00,221.86000061035156
2024-09-12 12:32:00,221.8000030517578
2024-09-12 12:33:00,221.77000427246094
2024-09-12 12:34:00,221.9001007080078
2024-09-12 12:35:00,221.91000366210938
2024-09-12 12:36:00,221.89999389648438
2024-09-12 12:37:00,221.8699951171875
2024-09-12 12:38:00,221.88070678710938
2024-09-12 12:39:00,221.86000061035156
2024-09-12 12:40:00,221.75
2024-09-12 12:41:00,221.75
2024-09-12 12:42:00,221.88999938964844
2024-09-12 12:43:00,221.92999267578125
2024-09-12 12:44:00,221.8300018310547
2024-09-12 12:45:00,221.8800048828125
2024-09-12 12:46:00,221.89999389648438
2024-09-12 12:47:00,221.85000610351562
2024-09-12 12:48:00,221.8699951171875
2024-09-12 12:49:00,221.9199981689453
2024-09-12 12:50:00,221.91000366210938
2024-09-12 12:51:00,221.9600067138672
2024-09-12 12:52:00,221.99000549316406
2024-09-12 12:53:00,222.0399932861328
2024-09-12 12:54:00,222.1999969482422
2024-09-12 12:55:00,222.28579711914062
2024-09-12 12:56:00,222.1999969482422
2024-09-12 12:57:00,222.21499633789062
2024-09-12 12:58:00,222.42919921875
2024-09-12 12:59:00,222.47500610351562
2024-09-12 13:00:00,222.49000549316406
2024-09-12 13:01:00,222.47000122070312
2024-09-12 13:02:00,222.52000427246094
2024-09-12 13:03:00,222.55999755859375
2024-09-12 13:04:00,222.52000427246094
2024-09-12 13:05:00,222.50999450683594
2024-09-12 13:06:00,222.64999389648438
2024-09-12 13:07:00,222.5800018310547
2024-09-12 13:08:00,222.64999389648438
2024-09-12 13:09:00,222.67010498046875
2024-09-12 13:10:00,222.72999572753906
2024-09-12 13:11:00,222.8300018310547
2024-09-12 13:12:00,222.72000122070312
2024-09-12 13:13:00,222.77999877929688
2024-09-12 13:14:00,222.75999450683594
2024-09-12 13:15:00,222.8000030517578
2024-09-12 13:16:00,222.78599548339844
2024-09-12 13:17:00,222.84010314941406
2024-09-12 13:18:00,222.88999938964844
2024-09-12 13:19:00,222.83999633789062
2024-09-12 13:20:00,222.84500122070312
2024-09-12 13:21:00,222.71499633789062
2024-09-12 13:22:00,222.77000427246094
2024-09-12 13:23:00,222.8699951171875
2024-09-12 13:24:00,222.8699951171875
2024-09-12 13:25:00,222.97000122070312
2024-09-12 13:26:00,222.8800048828125
2024-09-12 13:27:00,222.98500061035156
2024-09-12 13:28:00,223.0399932861328
2024-09-12 13:29:00,222.8800048828125
2024-09-12 13:30:00,222.60000610351562
2024-09-12 13:31:00,222.6999969482422
2024-09-12 13:32:00,222.76499938964844
2024-09-12 13:33:00,222.79200744628906
2024-09-12 13:34:00,222.7899932861328
2024-09-12 13:35:00,222.8300018310547
2024-09-12 13:36:00,222.88999938964844
2024-09-12 13:37:00,222.94000244140625
2024-09-12 13:38:00,223.0
2024-09-12 13:39:00,223.05999755859375
2024-09-12 13:40:00,223.05760192871094
2024-09-12 13:41:00,223.11900329589844
2024-09-12 13:42:00,223.1999969482422
2024-09-12 13:43:00,223.0800018310547
2024-09-12 13:44:00,223.00999450683594
2024-09-12 13:45:00,222.8300018310547
2024-09-12 13:46:00,222.9600067138672
2024-09-12 13:47:00,223.0
2024-09-12 13:48:00,222.89999389648438
2024-09-12 13:49:00,222.89999389648438
2024-09-12 13:50:00,223.02000427246094
2024-09-12 13:51:00,223.03500366210938
2024-09-12 13:52:00,223.0800018310547
2024-09-12 13:53:00,223.0749969482422
2024-09-12 13:54:00,223.07000732421875
2024-09-12 13:55:00,223.11500549316406
2024-09-12 13:56:00,223.1199951171875
2024-09-12 13:57:00,222.94500732421875
2024-09-12 13:58:00,223.0800018310547
2024-09-12 13:59:00,223.08999633789062
2024-09-12 14:00:00,223.08999633789062
2024-09-12 14:01:00,223.11500549316406
2024-09-12 14:02:00,223.06480407714844
2024-09-12 14:03:00,223.11000061035156
2024-09-12 14:04:00,223.0850067138672
2024-09-12 14:05:00,223.0699005126953
2024-09-12 14:06:00,223.0399932861328
2024-09-12 14:07:00,223.02999877929688
2024-09-12 14:08:00,223.0449981689453
2024-09-12 14:09:00,223.0800018310547
2024-09-12 14:10:00,223.05999755859375
2024-09-12 14:11:00,222.86000061035156
2024-09-12 14:12:00,222.86000061035156
2024-09-12 14:13:00,222.86000061035156
2024-09-12 14:14:00,222.91000366210938
2024-09-12 14:15:00,222.82000732421875
2024-09-12 14:16:00,222.75
2024-09-12 14:17:00,222.77059936523438
2024-09-12 14:18:00,222.7899932861328
2024-09-12 14:19:00,222.97999572753906
2024-09-12 14:20:00,222.88999938964844
2024-09-12 14:21:00,222.97000122070312
2024-09-12 14:22:00,223.07000732421875
2024-09-12 14:23:00,223.1300048828125
2024-09-12 14:24:00,222.97000122070312
2024-09-12 14:25:00,223.08999633789062
2024-09-12 14:26:00,223.0800018310547
2024-09-12 14:27:00,223.12950134277344
2024-09-12 14:28:00,223.14999389648438
2024-09-12 14:29:00,223.1300048828125
2024-09-12 14:30:00,223.13999938964844
2024-09-12 14:31:00,
2024-09-12 14:32:00,222.96009826660156
2024-09-12 14:33:00,223.0500030517578
2024-09-12 14:34:00,223.13999938964844
2024-09-12 14:35:00,223.2100067138672
2024-09-12 14:36:00,223.36500549316406
2024-09-12 14:37:00,223.45489501953125
2024-09-12 14:38:00,223.47999572753906
2024-09-12 14:39:00,223.52000427246094
2024-09-12 14:40:00,223.50999450683594
2024-09-12 14:41:00,223.4949951171875
2024-09-12 14:42:00,223.51499938964844
2024-09-12 14:43:00,223.50999450683594
2024-09-12 14:44:00,223.375
2024-09-12 14:45:00,223.3800048828125
2024-09-12 14:46:00,223.42999267578125
2024-09-12 14:47:00,223.35499572753906
2024-09-12 14:48:00,223.5050048828125
2024-09-12 14:49:00,223.35000610351562
2024-09-12 14:50:00,223.33999633789062
2024-09-12 14:51:00,223.14999389648438
2024-09-12 14:52:00,222.44000244140625
2024-09-12 14:53:00,222.64999389648438
2024-09-12 14:54:00,222.72999572753906
2024-09-12 14:55:00,222.89500427246094
2024-09-12 14:56:00,223.02999877929688
2024-09-12 14:57:00,222.78500366210938
2024-09-12 14:58:00,223.0399932861328
2024-09-12 14:59:00,223.25999450683594
2024-09-12 15:00:00,223.17999267578125
2024-09-12 15:01:00,223.16000366210938
2024-09-12 15:02:00,223.04049682617188
2024-09-12 15:03:00,223.24000549316406
2024-09-12 15:04:00,223.17990112304688
2024-09-12 15:05:00,223.10000610351562
2024-09-12 15:06:00,223.2030029296875
2024-09-12 15:07:00,223.1999969482422
2024-09-12 15:08:00,223.27000427246094
2024-09-12 15:09:00,223.39999389648438
2024-09-12 15:10:00,223.40499877929688
2024-09-12 15:11:00,223.41000366210938
2024-09-12 15:12:00,223.3800048828125
2024-09-12 15:13:00,223.33999633789062
2024-09-12 15:14:00,223.2698974609375
2024-09-12 15:15:00,223.22000122070312
2024-09-12 15:16:00,223.24000549316406
2024-09-12 15:17:00,223.19000244140625
2024-09-12 15:18:00,223.2050018310547
2024-09-12 15:19:00,223.22999572753906
2024-09-12 15:20:00,223.2100067138672
2024-09-12 15:21:00,223.00999450683594
2024-09-12 15:22:00,222.94000244140625
2024-09-12 15:23:00,222.93099975585938
2024-09-12 15:24:00,222.9600067138672
2024-09-12 15:25:00,222.92999267578125
2024-09-12 15:26:00,222.7949981689453
2024-09-12 15:27:00,222.77000427246094
2024-09-12 15:28:00,222.74000549316406
2024-09-12 15:29:00,222.7899932861328
2024-09-12 15:30:00,222.92999267578125
2024-09-12 15:31:00,222.9600067138672
2024-09-12 15:32:00,222.89999389648438
2024-09-12 15:33:00,222.93499755859375
2024-09-12 15:34:00,222.90499877929688
2024-09-12 15:35:00,223.0
2024-09-12 15:36:00,223.0
2024-09-12 15:37:00,223.11000061035156
2024-09-12 15:38:00,223.10000610351562
2024-09-12 15:39:00,223.1699981689453
2024-09-12 15:40:00,223.10000610351562
2024-09-12 15:41:00,223.11000061035156
2024-09-12 15:42:00,222.98500061035156
2024-09-12 15:43:00,223.13999938964844
2024-09-12 15:44:00,223.3000030517578
2024-09-12 15:45:00,223.25
2024-09-12 15:46:00,223.23500061035156
2024-09-12 15:47:00,223.0399932861328
2024-09-12 15:48:00,222.96499633789062
2024-09-12 15:49:00,222.9600067138672
2024-09-12 15:50:00,222.8000030517578
2024-09-12 15:51:00,222.82000732421875
2024-09-12 15:52:00,222.97000122070312
2024-09-12 15:53:00,222.85000610351562
2024-09-12 15:54:00,222.8699951171875
2024-09-12 15:55:00,222.55999755859375
2024-09-12 15:56:00,222.58999633789062
2024-09-12 15:57:00,222.69000244140625
2024-09-12 15:58:00,222.63499450683594
2024-09-12 15:59:00,222.72000122070312
2024-09-12 16:00:00,222.87
2024-09-12 16:01:00,222.62
