time,Open
2024-09-30 16:22:00,233.01
2024-09-30 16:23:00,233.0002
2024-09-30 16:24:00,233.1
2024-09-30 16:25:00,233.1
2024-09-30 16:26:00,233.03
2024-09-30 16:27:00,233.15
2024-09-30 16:28:00,233.09
2024-09-30 16:29:00,233.05
2024-09-30 16:30:00,233.0
2024-09-30 16:31:00,232.99
2024-09-30 16:32:00,232.9999
2024-09-30 16:33:00,232.95
2024-09-30 16:34:00,232.9525
2024-09-30 16:35:00,232.99
2024-09-30 16:36:00,232.99
2024-09-30 16:37:00,232.98
2024-09-30 16:38:00,232.95
2024-09-30 16:39:00,232.99
2024-09-30 16:40:00,232.965
2024-09-30 16:41:00,232.94
2024-09-30 16:42:00,232.95
2024-09-30 16:43:00,232.9591
2024-09-30 16:44:00,232.96
2024-09-30 16:45:00,232.945
2024-09-30 16:46:00,232.9315
2024-09-30 16:47:00,232.95
2024-09-30 16:48:00,232.95
2024-09-30 16:49:00,232.95
2024-09-30 16:50:00,232.99
2024-09-30 16:51:00,232.979
2024-09-30 16:52:00,232.91
2024-09-30 16:53:00,232.88
2024-09-30 16:54:00,232.8992
2024-09-30 16:55:00,232.9
2024-09-30 16:56:00,232.88
2024-09-30 16:57:00,232.88
2024-09-30 16:58:00,232.8625
2024-09-30 16:59:00,232.85
2024-09-30 17:00:00,232.86
2024-09-30 17:01:00,232.93
2024-09-30 17:02:00,232.83
2024-09-30 17:03:00,232.86
2024-09-30 17:04:00,232.87
2024-09-30 17:05:00,232.865
2024-09-30 17:06:00,232.86
2024-09-30 17:07:00,232.86
2024-09-30 17:08:00,232.94
2024-09-30 17:09:00,232.915
2024-09-30 17:10:00,232.9
2024-09-30 17:11:00,229.248
2024-09-30 17:12:00,232.94
2024-09-30 17:13:00,232.94
2024-09-30 17:14:00,232.895
2024-09-30 17:15:00,232.88
2024-09-30 17:16:00,232.865
2024-09-30 17:17:00,232.87
2024-09-30 17:18:00,232.875
2024-09-30 17:19:00,232.968
2024-09-30 17:20:00,232.9
2024-09-30 17:21:00,232.915
2024-09-30 17:22:00,232.94
2024-09-30 17:23:00,232.94
2024-09-30 17:24:00,232.9687
2024-09-30 17:25:00,232.93
2024-09-30 17:26:00,232.95
2024-09-30 17:27:00,232.945
2024-09-30 17:28:00,232.95
2024-09-30 17:29:00,232.95
2024-09-30 17:30:00,232.965
2024-09-30 17:31:00,232.9605
2024-09-30 17:32:00,232.955
2024-09-30 17:33:00,232.93
2024-09-30 17:34:00,232.87
2024-09-30 17:35:00,232.86
2024-09-30 17:36:00,232.84
2024-09-30 17:37:00,232.825
2024-09-30 17:38:00,232.831
2024-09-30 17:39:00,232.84
2024-09-30 17:40:00,232.91
2024-09-30 17:41:00,232.91
2024-09-30 17:42:00,232.91
2024-09-30 17:43:00,232.85
2024-09-30 17:44:00,232.854
2024-09-30 17:45:00,232.91
2024-09-30 17:46:00,232.915
2024-09-30 17:47:00,232.92
2024-09-30 17:48:00,232.92
2024-09-30 17:49:00,232.92
2024-09-30 17:50:00,232.925
2024-09-30 17:51:00,232.92
2024-09-30 17:52:00,232.89
2024-09-30 17:53:00,232.9
2024-09-30 17:54:00,232.91
2024-09-30 17:55:00,232.88
2024-09-30 17:56:00,232.86
2024-09-30 17:57:00,232.86
2024-09-30 17:58:00,232.855
2024-09-30 17:59:00,232.86
2024-09-30 18:00:00,232.88
2024-09-30 18:01:00,232.88
2024-09-30 18:02:00,232.89
2024-09-30 18:03:00,232.9
2024-09-30 18:04:00,232.9015
2024-09-30 18:05:00,232.95
2024-09-30 18:06:00,232.91
2024-09-30 18:07:00,232.88
2024-09-30 18:08:00,232.94
2024-09-30 18:09:00,232.76
2024-09-30 18:10:00,232.93
2024-09-30 18:11:00,232.84
2024-09-30 18:12:00,232.825
2024-09-30 18:13:00,232.85
2024-09-30 18:14:00,232.84
2024-09-30 18:15:00,232.88
2024-09-30 18:16:00,232.7755
2024-09-30 18:17:00,232.87
2024-09-30 18:18:00,232.88
2024-09-30 18:19:00,232.77
2024-09-30 18:20:00,232.805
2024-09-30 18:21:00,232.785
2024-09-30 18:22:00,232.785
2024-09-30 18:23:00,232.785
2024-09-30 18:24:00,232.82
2024-09-30 18:25:00,232.83
2024-09-30 18:26:00,232.83
2024-09-30 18:27:00,232.87
2024-09-30 18:28:00,232.865
2024-09-30 18:29:00,232.8907
2024-09-30 18:30:00,232.915
2024-09-30 18:31:00,232.915
2024-09-30 18:32:00,232.915
2024-09-30 18:33:00,232.92
2024-09-30 18:34:00,232.897
2024-09-30 18:35:00,232.89
2024-09-30 18:36:00,232.86
2024-09-30 18:37:00,232.86
2024-09-30 18:38:00,232.9
2024-09-30 18:39:00,232.855
2024-09-30 18:40:00,232.865
2024-09-30 18:41:00,232.87
2024-09-30 18:42:00,232.89
2024-09-30 18:43:00,232.915
2024-09-30 18:44:00,232.94
2024-09-30 18:45:00,232.88
2024-09-30 18:46:00,232.83
2024-09-30 18:47:00,232.86
2024-09-30 18:48:00,232.86
2024-09-30 18:49:00,232.8315
2024-09-30 18:50:00,232.8885
2024-09-30 18:51:00,232.86
2024-09-30 18:52:00,232.86
2024-09-30 18:53:00,232.89
2024-09-30 18:54:00,232.855
2024-09-30 18:55:00,232.82
2024-09-30 18:56:00,232.8882
2024-09-30 18:57:00,232.815
2024-09-30 18:58:00,232.82
2024-09-30 18:59:00,232.8
2024-09-30 19:00:00,232.782
2024-09-30 19:01:00,232.82
2024-09-30 19:02:00,232.79
2024-09-30 19:03:00,232.8
2024-09-30 19:04:00,232.805
2024-09-30 19:05:00,232.805
2024-09-30 19:06:00,232.82
2024-09-30 19:07:00,232.8
2024-09-30 19:08:00,232.79
2024-09-30 19:09:00,232.78
2024-09-30 19:10:00,232.8188
2024-09-30 19:11:00,232.79
2024-09-30 19:12:00,232.8
2024-09-30 19:13:00,232.78
2024-09-30 19:14:00,232.78
2024-09-30 19:15:00,232.77
2024-09-30 19:16:00,232.78
2024-09-30 19:17:00,232.795
2024-09-30 19:18:00,232.8175
2024-09-30 19:19:00,232.7712
2024-09-30 19:20:00,232.82
2024-09-30 19:21:00,232.79
2024-09-30 19:22:00,232.81
2024-09-30 19:23:00,232.795
2024-09-30 19:24:00,232.81
2024-09-30 19:25:00,232.81
2024-09-30 19:26:00,232.805
2024-09-30 19:27:00,232.8
2024-09-30 19:28:00,232.797
2024-09-30 19:29:00,232.81
2024-09-30 19:30:00,232.8
2024-09-30 19:31:00,232.772
2024-09-30 19:32:00,232.7801
2024-09-30 19:33:00,232.78
2024-09-30 19:34:00,232.785
2024-09-30 19:35:00,232.81
2024-09-30 19:36:00,232.805
2024-09-30 19:37:00,232.8
2024-09-30 19:38:00,232.79
2024-09-30 19:39:00,232.8
2024-09-30 19:40:00,232.8
2024-09-30 19:41:00,232.835
2024-09-30 19:42:00,232.88
2024-09-30 19:43:00,232.91
2024-09-30 19:44:00,232.95
2024-09-30 19:45:00,232.98
2024-09-30 19:46:00,232.95
2024-09-30 19:47:00,232.885
2024-09-30 19:48:00,232.92
2024-09-30 19:49:00,232.9599
2024-09-30 19:50:00,232.98
2024-09-30 19:51:00,232.9
2024-09-30 19:52:00,232.98
2024-09-30 19:53:00,232.955
2024-09-30 19:54:00,232.979
2024-09-30 19:55:00,232.96
2024-09-30 19:56:00,233.09
2024-09-30 19:57:00,233.1
2024-09-30 19:58:00,233.12
2024-09-30 19:59:00,233.17
2024-09-30 20:00:00,
2024-09-30 20:01:00,
2024-09-30 20:02:00,
2024-09-30 20:03:00,
2024-09-30 20:04:00,
2024-09-30 20:05:00,
2024-09-30 20:06:00,
2024-09-30 20:07:00,
2024-09-30 20:08:00,
2024-09-30 20:09:00,
2024-09-30 20:10:00,
2024-09-30 20:11:00,
2024-09-30 20:12:00,
2024-09-30 20:13:00,
2024-09-30 20:14:00,
2024-09-30 20:15:00,
2024-09-30 20:16:00,
2024-09-30 20:17:00,
2024-09-30 20:18:00,
2024-09-30 20:19:00,
2024-09-30 20:20:00,
2024-09-30 20:21:00,
2024-09-30 20:22:00,
2024-09-30 20:23:00,
2024-09-30 20:24:00,
2024-09-30 20:25:00,
2024-09-30 20:26:00,
2024-09-30 20:27:00,
2024-09-30 20:28:00,
2024-09-30 20:29:00,
2024-09-30 20:30:00,
2024-09-30 20:31:00,
2024-09-30 20:32:00,
2024-09-30 20:33:00,
2024-09-30 20:34:00,
2024-09-30 20:35:00,
2024-09-30 20:36:00,
2024-09-30 20:37:00,
2024-09-30 20:38:00,
2024-09-30 20:39:00,
2024-09-30 20:40:00,
2024-09-30 20:41:00,
2024-09-30 20:42:00,
2024-09-30 20:43:00,
2024-09-30 20:44:00,
2024-09-30 20:45:00,
2024-09-30 20:46:00,
2024-09-30 20:47:00,
2024-09-30 20:48:00,
2024-09-30 20:49:00,
2024-09-30 20:50:00,
2024-09-30 20:51:00,
2024-09-30 20:52:00,
2024-09-30 20:53:00,
2024-09-30 20:54:00,
2024-09-30 20:55:00,
2024-09-30 20:56:00,
2024-09-30 20:57:00,
2024-09-30 20:58:00,
2024-09-30 20:59:00,
2024-09-30 21:00:00,
2024-09-30 21:01:00,
2024-09-30 21:02:00,
2024-09-30 21:03:00,
2024-09-30 21:04:00,
2024-09-30 21:05:00,
2024-09-30 21:06:00,
2024-09-30 21:07:00,
2024-09-30 21:08:00,
2024-09-30 21:09:00,
2024-09-30 21:10:00,
2024-09-30 21:11:00,
2024-09-30 21:12:00,
2024-09-30 21:13:00,
2024-09-30 21:14:00,
2024-09-30 21:15:00,
2024-09-30 21:16:00,
2024-09-30 21:17:00,
2024-09-30 21:18:00,
2024-09-30 21:19:00,
2024-09-30 21:20:00,
2024-09-30 21:21:00,
2024-09-30 21:22:00,
2024-09-30 21:23:00,
2024-09-30 21:24:00,
2024-09-30 21:25:00,
2024-09-30 21:26:00,
2024-09-30 21:27:00,
2024-09-30 21:28:00,
2024-09-30 21:29:00,
2024-09-30 21:30:00,
2024-09-30 21:31:00,
2024-09-30 21:32:00,
2024-09-30 21:33:00,
2024-09-30 21:34:00,
2024-09-30 21:35:00,
2024-09-30 21:36:00,
2024-09-30 21:37:00,
2024-09-30 21:38:00,
2024-09-30 21:39:00,
2024-09-30 21:40:00,
2024-09-30 21:41:00,
2024-09-30 21:42:00,
2024-09-30 21:43:00,
2024-09-30 21:44:00,
2024-09-30 21:45:00,
2024-09-30 21:46:00,
2024-09-30 21:47:00,
2024-09-30 21:48:00,
2024-09-30 21:49:00,
2024-09-30 21:50:00,
2024-09-30 21:51:00,
2024-09-30 21:52:00,
2024-09-30 21:53:00,
2024-09-30 21:54:00,
2024-09-30 21:55:00,
2024-09-30 21:56:00,
2024-09-30 21:57:00,
2024-09-30 21:58:00,
2024-09-30 21:59:00,
2024-09-30 22:00:00,
2024-09-30 22:01:00,
2024-09-30 22:02:00,
2024-09-30 22:03:00,
2024-09-30 22:04:00,
2024-09-30 22:05:00,
2024-09-30 22:06:00,
2024-09-30 22:07:00,
2024-09-30 22:08:00,
2024-09-30 22:09:00,
2024-09-30 22:10:00,
2024-09-30 22:11:00,
2024-09-30 22:12:00,
2024-09-30 22:13:00,
2024-09-30 22:14:00,
2024-09-30 22:15:00,
2024-09-30 22:16:00,
2024-09-30 22:17:00,
2024-09-30 22:18:00,
2024-09-30 22:19:00,
2024-09-30 22:20:00,
2024-09-30 22:21:00,
2024-09-30 22:22:00,
2024-09-30 22:23:00,
2024-09-30 22:24:00,
2024-09-30 22:25:00,
2024-09-30 22:26:00,
2024-09-30 22:27:00,
2024-09-30 22:28:00,
2024-09-30 22:29:00,
2024-09-30 22:30:00,
2024-09-30 22:31:00,
2024-09-30 22:32:00,
2024-09-30 22:33:00,
2024-09-30 22:34:00,
2024-09-30 22:35:00,
2024-09-30 22:36:00,
2024-09-30 22:37:00,
2024-09-30 22:38:00,
2024-09-30 22:39:00,
2024-09-30 22:40:00,
2024-09-30 22:41:00,
2024-09-30 22:42:00,
2024-09-30 22:43:00,
2024-09-30 22:44:00,
2024-09-30 22:45:00,
2024-09-30 22:46:00,
2024-09-30 22:47:00,
2024-09-30 22:48:00,
2024-09-30 22:49:00,
2024-09-30 22:50:00,
2024-09-30 22:51:00,
2024-09-30 22:52:00,
2024-09-30 22:53:00,
2024-09-30 22:54:00,
2024-09-30 22:55:00,
2024-09-30 22:56:00,
2024-09-30 22:57:00,
2024-09-30 22:58:00,
2024-09-30 22:59:00,
2024-09-30 23:00:00,
2024-09-30 23:01:00,
2024-09-30 23:02:00,
2024-09-30 23:03:00,
2024-09-30 23:04:00,
2024-09-30 23:05:00,
2024-09-30 23:06:00,
2024-09-30 23:07:00,
2024-09-30 23:08:00,
2024-09-30 23:09:00,
2024-09-30 23:10:00,
2024-09-30 23:11:00,
2024-09-30 23:12:00,
2024-09-30 23:13:00,
2024-09-30 23:14:00,
2024-09-30 23:15:00,
2024-09-30 23:16:00,
2024-09-30 23:17:00,
2024-09-30 23:18:00,
2024-09-30 23:19:00,
2024-09-30 23:20:00,
2024-09-30 23:21:00,
2024-09-30 23:22:00,
2024-09-30 23:23:00,
2024-09-30 23:24:00,
2024-09-30 23:25:00,
2024-09-30 23:26:00,
2024-09-30 23:27:00,
2024-09-30 23:28:00,
2024-09-30 23:29:00,
2024-09-30 23:30:00,
2024-09-30 23:31:00,
2024-09-30 23:32:00,
2024-09-30 23:33:00,
2024-09-30 23:34:00,
2024-09-30 23:35:00,
2024-09-30 23:36:00,
2024-09-30 23:37:00,
2024-09-30 23:38:00,
2024-09-30 23:39:00,
2024-09-30 23:40:00,
2024-09-30 23:41:00,
2024-09-30 23:42:00,
2024-09-30 23:43:00,
2024-09-30 23:44:00,
2024-09-30 23:45:00,
2024-09-30 23:46:00,
2024-09-30 23:47:00,
2024-09-30 23:48:00,
2024-09-30 23:49:00,
2024-09-30 23:50:00,
2024-09-30 23:51:00,
2024-09-30 23:52:00,
2024-09-30 23:53:00,
2024-09-30 23:54:00,
2024-09-30 23:55:00,
2024-09-30 23:56:00,
2024-09-30 23:57:00,
2024-09-30 23:58:00,
2024-09-30 23:59:00,
2024-10-01 00:00:00,
2024-10-01 00:01:00,
2024-10-01 00:02:00,
2024-10-01 00:03:00,
2024-10-01 00:04:00,
2024-10-01 00:05:00,
2024-10-01 00:06:00,
2024-10-01 00:07:00,
2024-10-01 00:08:00,
2024-10-01 00:09:00,
2024-10-01 00:10:00,
2024-10-01 00:11:00,
2024-10-01 00:12:00,
2024-10-01 00:13:00,
2024-10-01 00:14:00,
2024-10-01 00:15:00,
2024-10-01 00:16:00,
2024-10-01 00:17:00,
2024-10-01 00:18:00,
2024-10-01 00:19:00,
2024-10-01 00:20:00,
2024-10-01 00:21:00,
2024-10-01 00:22:00,
2024-10-01 00:23:00,
2024-10-01 00:24:00,
2024-10-01 00:25:00,
2024-10-01 00:26:00,
2024-10-01 00:27:00,
2024-10-01 00:28:00,
2024-10-01 00:29:00,
2024-10-01 00:30:00,
2024-10-01 00:31:00,
2024-10-01 00:32:00,
2024-10-01 00:33:00,
2024-10-01 00:34:00,
2024-10-01 00:35:00,
2024-10-01 00:36:00,
2024-10-01 00:37:00,
2024-10-01 00:38:00,
2024-10-01 00:39:00,
2024-10-01 00:40:00,
2024-10-01 00:41:00,
2024-10-01 00:42:00,
2024-10-01 00:43:00,
2024-10-01 00:44:00,
2024-10-01 00:45:00,
2024-10-01 00:46:00,
2024-10-01 00:47:00,
2024-10-01 00:48:00,
2024-10-01 00:49:00,
2024-10-01 00:50:00,
2024-10-01 00:51:00,
2024-10-01 00:52:00,
2024-10-01 00:53:00,
2024-10-01 00:54:00,
2024-10-01 00:55:00,
2024-10-01 00:56:00,
2024-10-01 00:57:00,
2024-10-01 00:58:00,
2024-10-01 00:59:00,
2024-10-01 01:00:00,
2024-10-01 01:01:00,
2024-10-01 01:02:00,
2024-10-01 01:03:00,
2024-10-01 01:04:00,
2024-10-01 01:05:00,
2024-10-01 01:06:00,
2024-10-01 01:07:00,
2024-10-01 01:08:00,
2024-10-01 01:09:00,
2024-10-01 01:10:00,
2024-10-01 01:11:00,
2024-10-01 01:12:00,
2024-10-01 01:13:00,
2024-10-01 01:14:00,
2024-10-01 01:15:00,
2024-10-01 01:16:00,
2024-10-01 01:17:00,
2024-10-01 01:18:00,
2024-10-01 01:19:00,
2024-10-01 01:20:00,
2024-10-01 01:21:00,
2024-10-01 01:22:00,
2024-10-01 01:23:00,
2024-10-01 01:24:00,
2024-10-01 01:25:00,
2024-10-01 01:26:00,
2024-10-01 01:27:00,
2024-10-01 01:28:00,
2024-10-01 01:29:00,
2024-10-01 01:30:00,
2024-10-01 01:31:00,
2024-10-01 01:32:00,
2024-10-01 01:33:00,
2024-10-01 01:34:00,
2024-10-01 01:35:00,
2024-10-01 01:36:00,
2024-10-01 01:37:00,
2024-10-01 01:38:00,
2024-10-01 01:39:00,
2024-10-01 01:40:00,
2024-10-01 01:41:00,
2024-10-01 01:42:00,
2024-10-01 01:43:00,
2024-10-01 01:44:00,
2024-10-01 01:45:00,
2024-10-01 01:46:00,
2024-10-01 01:47:00,
2024-10-01 01:48:00,
2024-10-01 01:49:00,
2024-10-01 01:50:00,
2024-10-01 01:51:00,
2024-10-01 01:52:00,
2024-10-01 01:53:00,
2024-10-01 01:54:00,
2024-10-01 01:55:00,
2024-10-01 01:56:00,
2024-10-01 01:57:00,
2024-10-01 01:58:00,
2024-10-01 01:59:00,
2024-10-01 02:00:00,
2024-10-01 02:01:00,
2024-10-01 02:02:00,
2024-10-01 02:03:00,
2024-10-01 02:04:00,
2024-10-01 02:05:00,
2024-10-01 02:06:00,
2024-10-01 02:07:00,
2024-10-01 02:08:00,
2024-10-01 02:09:00,
2024-10-01 02:10:00,
2024-10-01 02:11:00,
2024-10-01 02:12:00,
2024-10-01 02:13:00,
2024-10-01 02:14:00,
2024-10-01 02:15:00,
2024-10-01 02:16:00,
2024-10-01 02:17:00,
2024-10-01 02:18:00,
2024-10-01 02:19:00,
2024-10-01 02:20:00,
2024-10-01 02:21:00,
2024-10-01 02:22:00,
2024-10-01 02:23:00,
2024-10-01 02:24:00,
2024-10-01 02:25:00,
2024-10-01 02:26:00,
2024-10-01 02:27:00,
2024-10-01 02:28:00,
2024-10-01 02:29:00,
2024-10-01 02:30:00,
2024-10-01 02:31:00,
2024-10-01 02:32:00,
2024-10-01 02:33:00,
2024-10-01 02:34:00,
2024-10-01 02:35:00,
2024-10-01 02:36:00,
2024-10-01 02:37:00,
2024-10-01 02:38:00,
2024-10-01 02:39:00,
2024-10-01 02:40:00,
2024-10-01 02:41:00,
2024-10-01 02:42:00,
2024-10-01 02:43:00,
2024-10-01 02:44:00,
2024-10-01 02:45:00,
2024-10-01 02:46:00,
2024-10-01 02:47:00,
2024-10-01 02:48:00,
2024-10-01 02:49:00,
2024-10-01 02:50:00,
2024-10-01 02:51:00,
2024-10-01 02:52:00,
2024-10-01 02:53:00,
2024-10-01 02:54:00,
2024-10-01 02:55:00,
2024-10-01 02:56:00,
2024-10-01 02:57:00,
2024-10-01 02:58:00,
2024-10-01 02:59:00,
2024-10-01 03:00:00,
2024-10-01 03:01:00,
2024-10-01 03:02:00,
2024-10-01 03:03:00,
2024-10-01 03:04:00,
2024-10-01 03:05:00,
2024-10-01 03:06:00,
2024-10-01 03:07:00,
2024-10-01 03:08:00,
2024-10-01 03:09:00,
2024-10-01 03:10:00,
2024-10-01 03:11:00,
2024-10-01 03:12:00,
2024-10-01 03:13:00,
2024-10-01 03:14:00,
2024-10-01 03:15:00,
2024-10-01 03:16:00,
2024-10-01 03:17:00,
2024-10-01 03:18:00,
2024-10-01 03:19:00,
2024-10-01 03:20:00,
2024-10-01 03:21:00,
2024-10-01 03:22:00,
2024-10-01 03:23:00,
2024-10-01 03:24:00,
2024-10-01 03:25:00,
2024-10-01 03:26:00,
2024-10-01 03:27:00,
2024-10-01 03:28:00,
2024-10-01 03:29:00,
2024-10-01 03:30:00,
2024-10-01 03:31:00,
2024-10-01 03:32:00,
2024-10-01 03:33:00,
2024-10-01 03:34:00,
2024-10-01 03:35:00,
2024-10-01 03:36:00,
2024-10-01 03:37:00,
2024-10-01 03:38:00,
2024-10-01 03:39:00,
2024-10-01 03:40:00,
2024-10-01 03:41:00,
2024-10-01 03:42:00,
2024-10-01 03:43:00,
2024-10-01 03:44:00,
2024-10-01 03:45:00,
2024-10-01 03:46:00,
2024-10-01 03:47:00,
2024-10-01 03:48:00,
2024-10-01 03:49:00,
2024-10-01 03:50:00,
2024-10-01 03:51:00,
2024-10-01 03:52:00,
2024-10-01 03:53:00,
2024-10-01 03:54:00,
2024-10-01 03:55:00,
2024-10-01 03:56:00,
2024-10-01 03:57:00,
2024-10-01 03:58:00,
2024-10-01 03:59:00,
2024-10-01 04:00:00,233.22
2024-10-01 04:01:00,233.4
2024-10-01 04:02:00,233.32
2024-10-01 04:03:00,233.33
2024-10-01 04:04:00,233.33
2024-10-01 04:05:00,233.22
2024-10-01 04:06:00,
2024-10-01 04:07:00,233.17
2024-10-01 04:08:00,233.16
2024-10-01 04:09:00,
2024-10-01 04:10:00,
2024-10-01 04:11:00,
2024-10-01 04:12:00,233.07
2024-10-01 04:13:00,
2024-10-01 04:14:00,
2024-10-01 04:15:00,233.06
2024-10-01 04:16:00,233.04
2024-10-01 04:17:00,233.08
2024-10-01 04:18:00,
2024-10-01 04:19:00,
2024-10-01 04:20:00,
2024-10-01 04:21:00,
2024-10-01 04:22:00,233.16
2024-10-01 04:23:00,233.15
2024-10-01 04:24:00,233.15
2024-10-01 04:25:00,233.15
2024-10-01 04:26:00,233.19
2024-10-01 04:27:00,
2024-10-01 04:28:00,
2024-10-01 04:29:00,
2024-10-01 04:30:00,
2024-10-01 04:31:00,
2024-10-01 04:32:00,
2024-10-01 04:33:00,
2024-10-01 04:34:00,
2024-10-01 04:35:00,
2024-10-01 04:36:00,
2024-10-01 04:37:00,233.29
2024-10-01 04:38:00,233.29
2024-10-01 04:39:00,
2024-10-01 04:40:00,
2024-10-01 04:41:00,233.28
2024-10-01 04:42:00,233.25
2024-10-01 04:43:00,233.29
2024-10-01 04:44:00,
2024-10-01 04:45:00,233.23
2024-10-01 04:46:00,233.25
2024-10-01 04:47:00,233.21
2024-10-01 04:48:00,
2024-10-01 04:49:00,233.21
2024-10-01 04:50:00,
2024-10-01 04:51:00,233.2
2024-10-01 04:52:00,233.12
2024-10-01 04:53:00,233.12
2024-10-01 04:54:00,233.14
2024-10-01 04:55:00,233.08
2024-10-01 04:56:00,
2024-10-01 04:57:00,233.11
2024-10-01 04:58:00,233.11
2024-10-01 04:59:00,
2024-10-01 05:00:00,
2024-10-01 05:01:00,233.15
2024-10-01 05:02:00,
2024-10-01 05:03:00,
2024-10-01 05:04:00,
2024-10-01 05:05:00,233.22
2024-10-01 05:06:00,233.19
2024-10-01 05:07:00,
2024-10-01 05:08:00,
2024-10-01 05:09:00,233.21
2024-10-01 05:10:00,
2024-10-01 05:11:00,
2024-10-01 05:12:00,
2024-10-01 05:13:00,233.23
2024-10-01 05:14:00,
2024-10-01 05:15:00,233.25
2024-10-01 05:16:00,
2024-10-01 05:17:00,
2024-10-01 05:18:00,233.3
2024-10-01 05:19:00,233.3
2024-10-01 05:20:00,233.29
2024-10-01 05:21:00,233.29
2024-10-01 05:22:00,233.29
2024-10-01 05:23:00,
2024-10-01 05:24:00,233.29
2024-10-01 05:25:00,233.28
2024-10-01 05:26:00,233.29
2024-10-01 05:27:00,
2024-10-01 05:28:00,233.28
2024-10-01 05:29:00,233.35
2024-10-01 05:30:00,
2024-10-01 05:31:00,
2024-10-01 05:32:00,233.35
2024-10-01 05:33:00,233.32
2024-10-01 05:34:00,233.32
2024-10-01 05:35:00,233.32
2024-10-01 05:36:00,
2024-10-01 05:37:00,233.27
2024-10-01 05:38:00,233.31
2024-10-01 05:39:00,
2024-10-01 05:40:00,
2024-10-01 05:41:00,233.26
2024-10-01 05:42:00,233.26
2024-10-01 05:43:00,233.31
2024-10-01 05:44:00,233.3
2024-10-01 05:45:00,
2024-10-01 05:46:00,233.3
2024-10-01 05:47:00,233.29
2024-10-01 05:48:00,233.3
2024-10-01 05:49:00,233.27
2024-10-01 05:50:00,233.32
2024-10-01 05:51:00,233.32
2024-10-01 05:52:00,233.32
2024-10-01 05:53:00,233.32
2024-10-01 05:54:00,
2024-10-01 05:55:00,233.27
2024-10-01 05:56:00,
2024-10-01 05:57:00,233.38
2024-10-01 05:58:00,
2024-10-01 05:59:00,233.4
2024-10-01 06:00:00,
2024-10-01 06:01:00,
2024-10-01 06:02:00,233.42
2024-10-01 06:03:00,233.42
2024-10-01 06:04:00,233.4
2024-10-01 06:05:00,233.4
2024-10-01 06:06:00,233.4
2024-10-01 06:07:00,
2024-10-01 06:08:00,
2024-10-01 06:09:00,
2024-10-01 06:10:00,
2024-10-01 06:11:00,
2024-10-01 06:12:00,
2024-10-01 06:13:00,
2024-10-01 06:14:00,
2024-10-01 06:15:00,
2024-10-01 06:16:00,
2024-10-01 06:17:00,233.44
2024-10-01 06:18:00,
2024-10-01 06:19:00,
2024-10-01 06:20:00,
2024-10-01 06:21:00,233.44
2024-10-01 06:22:00,
2024-10-01 06:23:00,
2024-10-01 06:24:00,233.43
2024-10-01 06:25:00,233.41
2024-10-01 06:26:00,
2024-10-01 06:27:00,
2024-10-01 06:28:00,
2024-10-01 06:29:00,
2024-10-01 06:30:00,
2024-10-01 06:31:00,
2024-10-01 06:32:00,
2024-10-01 06:33:00,
2024-10-01 06:34:00,
2024-10-01 06:35:00,
2024-10-01 06:36:00,233.41
2024-10-01 06:37:00,
2024-10-01 06:38:00,233.32
2024-10-01 06:39:00,
2024-10-01 06:40:00,
2024-10-01 06:41:00,233.3
2024-10-01 06:42:00,233.28
2024-10-01 06:43:00,
2024-10-01 06:44:00,
2024-10-01 06:45:00,233.35
2024-10-01 06:46:00,
2024-10-01 06:47:00,
2024-10-01 06:48:00,
2024-10-01 06:49:00,
2024-10-01 06:50:00,
2024-10-01 06:51:00,
2024-10-01 06:52:00,233.37
2024-10-01 06:53:00,233.37
2024-10-01 06:54:00,
2024-10-01 06:55:00,
2024-10-01 06:56:00,
2024-10-01 06:57:00,233.45
2024-10-01 06:58:00,233.44
2024-10-01 06:59:00,233.31
2024-10-01 07:00:00,232.99
2024-10-01 07:01:00,232.89
2024-10-01 07:02:00,232.2
2024-10-01 07:03:00,231.81
2024-10-01 07:04:00,231.91
2024-10-01 07:05:00,231.86
2024-10-01 07:06:00,231.69
2024-10-01 07:07:00,231.2
2024-10-01 07:08:00,230.79
2024-10-01 07:09:00,231.01
2024-10-01 07:10:00,231.0
2024-10-01 07:11:00,230.7
2024-10-01 07:12:00,230.81
2024-10-01 07:13:00,230.76
2024-10-01 07:14:00,230.81
2024-10-01 07:15:00,230.88
2024-10-01 07:16:00,230.7
2024-10-01 07:17:00,230.71
2024-10-01 07:18:00,230.21
2024-10-01 07:19:00,230.49
2024-10-01 07:20:00,230.41
2024-10-01 07:21:00,230.32
2024-10-01 07:22:00,229.81
2024-10-01 07:23:00,229.95
2024-10-01 07:24:00,230.09
2024-10-01 07:25:00,230.0
2024-10-01 07:26:00,230.33
2024-10-01 07:27:00,230.25
2024-10-01 07:28:00,230.38
2024-10-01 07:29:00,230.31
2024-10-01 07:30:00,230.35
2024-10-01 07:31:00,230.41
2024-10-01 07:32:00,230.31
2024-10-01 07:33:00,230.3
2024-10-01 07:34:00,229.51
2024-10-01 07:35:00,229.97
2024-10-01 07:36:00,229.9
2024-10-01 07:37:00,229.93
2024-10-01 07:38:00,229.88
2024-10-01 07:39:00,230.06
2024-10-01 07:40:00,229.91
2024-10-01 07:41:00,230.25
2024-10-01 07:42:00,230.21
2024-10-01 07:43:00,230.18
